video_id,title,title_length,word_count,emoji_count,has_emoji,special_char_count,is_clickbait,has_question_mark,has_exclamation,top_noun_1,top_noun_2,top_noun_3
28ka1r-sSTs,"[경제 토론] '확장'에서 '긴축재정'으로…尹정부, 재정 허리띠 졸라맨다",40,21,0,0,7,0,False,False,재정,경제,토론
gURqMstQGZM,미래통합당 배현진의 정부 6.17 부동산 정책 토론 요청...'정부 관계자는 줄행랑?',48,18,0,0,7,0,True,False,정부,미래,통합
p9WcVR3M9jQ,정부-의료계 첫 공개 토론…‘의대 증원’ 입장 차 여전 / KBS  2024.10.11.,49,21,0,0,5,0,False,False,정부,의료,공개
8jkb5UoH6RQ,"[밤샘토론 H/L] 의사 파업, 누구 잘못? ""밀어붙이는 정부 문제"" vs ""코로나 이후 논의 제안 거부한 것"" / JTBC News",74,32,0,0,10,0,True,False,밤샘,토론,의사
YkrklSYNkJw,"[이슈 토론] ""의사 부족, 불가피한 결정"" vs ""무분별한 증원 반대"" | 소셜라이브 이브닝 (20200824)",63,25,0,0,10,0,False,False,이슈,토론,의사
7BVRuhLDJQg,"이낙연·황교안 첫 토론 격돌...""통합당 지원책 오락가락""vs""문 정부 자화자찬 말라"" / YTN",54,22,0,0,8,0,False,False,이낙연,황교안,토론
kdcpostn6Kg,[KBS뉴스 대전]'생생토론' 취임 석 달 윤석열 정부 충청권 민심 돌아설까,42,16,0,0,4,0,False,False,뉴스,대전,생생
3Jr370JDMBw,[아침토론] 노사정 합의 불발에…정부·여당 민노총에 유감 표시,34,17,0,0,2,0,False,False,아침,토론,사정
DIInJ3tx0bA,"이낙연·황교안 첫 토론 격돌...""통합당 지원책 오락가락""vs""문 정부 자화자찬 말라"" / YTN",54,22,0,0,8,0,False,False,이낙연,황교안,토론
8jdr2YmVARc,"[아침토론] 4월 고용동향, 취업자 47.6만명 감소…정부 대응책은?",38,19,0,0,5,0,True,False,아침,토론,고용
9oi7oH1TDus,"[100분토론] ""대통령한테 '까불었다'고요?"" ""대통령 잘 알아서 하는 표현""",44,19,0,0,9,0,True,False,대통령,고요,표현
n0aSYqX454I,"당정, 오늘 규제 혁신 자유 토론…입법 차원 정부 지원 논의 - [끝까지 LIVE] MBC 중계방송 2022년 08월 05일",69,25,0,0,4,0,False,False,규제,혁신,자유
Dyb1Q5HlCbw,"[단일화 토론] 김진애 ""MB정부 때 만들어진 '공룡 LH', 해체해야""…박영선 ""동의"" (2021.03.12 / JTBC 특집 정치부회의)",78,33,0,0,14,0,False,False,일화,토론,김진애
LR5FbaJ-qbk,[아침토론] 6·17 대책 후폭풍… 정부 보완책 실효성은 있나,34,17,0,0,2,0,False,False,아침,토론,대책
skJp2mDXoxQ,"[100분토론] 3분토론 / 지방정부·중앙정부, 책임의 핵심은?",35,16,0,0,5,0,True,False,지방정부,중앙정부,책임
hD2umAUrap8,"[맞장토론 H/L] 이신철 ""위안부 문제, 정부가 책임 방기""…강성현도 ""유감"" / JTBC 아침&",55,28,0,0,10,0,False,False,토론,신철,위안부
D3dIIbEiZZs,[100분 토론] 김준형 김병주 김영우 신범철 윤석열 정부 외교안보정책 평가,42,14,0,0,2,0,False,False,토론,김준형,김병주
gmBmbkUa-08,"문 대통령, 비공개 토론에서 '신속' 다섯 번이나 강조! 정부가 할 수 있는 최선의 노력! 국민 삶 지켜야 할 문재인 대통령의 제8차 비상경제회의 모두발언",86,38,0,0,5,0,False,True,대통령,비공개,토론
QFTEFdTaeOs,[여의도펀치] '통합정부 vs 정권교체' 박성준·김경진 '한판토론' / 연합뉴스TV (YonhapnewsTV),61,24,0,0,9,0,False,False,여의도,펀치,통합
2LEZchUvTeg,"[100분토론] ""감사원은 대통령 지원기관?""",25,11,0,0,5,0,True,False,감사원,대통령,지원
HyrgSeTpMbk,"[100분토론] 노동개혁, 혼돈의 정부",21,10,0,0,3,0,False,False,노동,개혁,혼돈
Eq5ac_zFwdc,[100분토론] 청년들이여 앞으로도 낳지 마라!,26,12,0,0,3,0,False,True,청년,,
XrdfOndYcMY,[100분토론] 윤석열 정부 경제정책과 말말말,25,9,0,0,2,0,False,False,윤석열,정부,경제정책
mZr9MrQOESc,"[뉴스룸 긴급토론] 최은영 ""집값 상승 박근혜 정부 탓"" vs 송석준 ""과거 정부 탓 무책임"" / JTBC News",64,25,0,0,7,0,False,False,정부,뉴스룸,긴급
luxUENY1GTg,윤석열 '골목길 경제학자' 회동…현 정부 숙제 '청년·자영업' 토론 [굿모닝MBN],46,22,0,0,6,0,False,False,윤석열,골목길,경제학자
8A9sapHtvFs,"[100분토론] ""정부가 전공의 이탈하라 했나요?"" ""이탈하라 했습니다""",40,20,0,0,7,0,True,False,이탈,정부,전공
DOskT1tHSPw,정부 부동산 대책에 여당 의원 “안 떨어질 겁니다”… 100분 토론 방송 후 파장 / KBS뉴스(News),59,23,0,0,3,0,False,False,정부,부동산,대책
Qbvvm1WdADo,[100분토론 연장전] 윤석열 정부의 '건전 재정?',29,12,0,0,5,0,True,False,연장전,윤석열,정부
Zj_trLhKqlk,[100분토론] 홍준표vs윤석열! 1:1 맞수 토론! | 정준희 | 홍준표 | 윤석열,47,18,0,0,8,0,False,True,홍준표,윤석열,토론
l_6MiVPve8k,"[경전TV] 디지털 플랫폼 정부를 위한 토론, 이경전(e-Bridge 2022 토론, 2022.11.3 KISTI)",64,25,0,0,9,0,False,False,토론,경전,디지털
yNUNKiicnj4,해결되지 않는 양극화. 정부를 신뢰할 수 없다 [경읽남과 토론합시다] | 곽수종 박사 2편,50,24,0,0,4,0,False,False,해결,양극화,정부
Bhvk-Z-ZAM0,[100분토론] 윤석열 정부와 일본,19,8,0,0,2,0,False,False,윤석열,정부,일본
TA6GSZXA8h4,"[맞장토론] 정부, 일본에 수출규제 '데드라인' 통보…전망은? / JTBC 아침&",45,23,0,0,8,0,True,False,토론,정부,일본
qH3xm_GY0n0,[최경영의 정치본색 '심층토론'] 대통령 일정부터 정부 사업까지 줄줄 꿰고 있던 명태균. 尹 정권의 주식 호재 어떻게 알아냈나? 주식 투자의 귀재는 김건희라고!,89,38,0,0,7,0,True,True,주식,최경영,정치
yRObqZvoOaE,"정부, 토론 직후 서울의대 교수 비대위와 전격 만남…돌파구 나올까? [9시 뉴스] / KBS  2024.02.23.",64,26,0,0,8,0,True,False,정부,토론,직후
L7rHVrpTLck,"[100분토론] 400회 특집/ 13년 전 정부와 민주주의, 6인의 평가는? (2008.12.18)",55,23,0,0,9,0,True,False,특집,정부,민주주의
6R6OR6L2mJE,"[전격시사] 민주, 韓 재탄핵 이어 줄탄핵? (품격토론｜김성태 국민의힘 전 원내대표, 홍익표 더불어민주당 전 원내대표)｜KBS 250331 방송",80,34,0,0,7,0,True,False,탄핵,원내대표,전격
6UlamgAB3Gw,"정부, 토론 직후 서울의대 교수 비대위와 전격 만남…돌파구 나올까? / KBS  2024.02.24.",56,22,0,0,6,0,True,False,정부,토론,직후
_jPdgUqfifM,"[100분토론]'트럼프 태풍' 오는데, 윤석열 정부 준비는?(1078회) - 2024년 12월 3일 밤 11시 20분",65,23,0,0,9,0,True,False,트럼프,태풍,윤석열
AGerOXj-vYk,"[100분토론] 윤석열 정부, 잘한 것 없다?",25,11,0,0,4,0,True,False,윤석열,정부,
9pPzf0UHPok,"[JTBC 긴급토론] '수산물 오염' 불안감…""괴담 취급하는 정부"" vs ""정치선동에 엄청난 피해"" / JTBC News",67,27,0,0,9,0,False,False,긴급,토론,수산물
LvAbIAmcjKk,정부-의협 첫 1대1 TV토론…시각차 여전 / KBS  2024.02.24.,42,19,0,0,5,0,False,False,정부,의협,토론
fyFXpBjzg20,"[100분 토론 2분 순삭⑤] 재난과 위기,정부란 무엇인가?",33,16,0,0,4,0,True,False,토론,순삭,재난
_T-sPJWkLdw,"[100분 토론 2분 순삭①] 이탄희, 사과 없는 윤석열 정부! 국민은 이미 기대 접었다",49,20,0,0,4,0,False,True,토론,순삭,이탄
8RF9KNlRsV8,"의사 집단휴진' 쟁점들, '순삭 토론'으로 한방 정리",29,15,0,0,4,0,False,False,의사,집단,쟁점들
EFqT_jBWT5o,"외교는 국민의 것인가, 권력의 것인가 | 최종건 연세대학교 정치외교학과 교수 [신과대화]",49,23,0,0,4,0,False,False,외교,국민,권력
D3OZX2IWDIU,['백토' 이 뉴스] '토론 뜨거운데..' 앵커 진땀눈치챈 듯 송석준 팔 '툭툭' (2025.03.26/MBC뉴스),64,29,0,0,15,0,False,False,뉴스,백토,토론
DPsVfw1CAno,고 신해철 6주기..그가 지금 살아있다면 우리에게 어떤 메시지를 던졌을까? ‘쾌도난마’ 논객 신해철의 100분 토론 하이라이트,70,25,0,0,3,0,True,False,신해철,주기,지금
HILFwN6fiCI,"정부, 의대 정원 동결 발표 임박! 의료계 반응과 의대생 복귀 이후의 전망은?",43,20,0,0,3,0,True,True,의대,정부,정원
wpSxvzsGZz4,"대선후보 토론회 ④ - 주도권 토론 Ⅱ : 정책, 외교·안보 / YTN",39,17,0,0,4,0,False,False,대선,후보,토론회
MWWMQUU_J-A,"[100분토론] 2022 대선, 당신의 선택은? 유시민의 말.말.말!",38,20,0,0,7,0,True,True,대선,선택,유시민
p4Gfqy-KxSo,방통위법 문제 삼는 주진우에 토론배틀 들어간 박균택 “정부 탓하기 전에 입법 비판? 타당치 않아”,54,24,0,0,1,0,True,False,방통위,문제,주진우
FlSVE3XDu1o,"[최경영의 정치본색 '심층토론'] 권성동, 권영세의 숨은 속셈은? 윤석열 돌아오지 못하게 하고 00 없는 상황으로. 국가 망해도!",72,30,0,0,8,0,True,True,최경영,정치,본색
PZTnFCyZrtE,미국 부통령 토론과 정부 지원 의존도 증가: 2024 대선의 중요한 변수들#미국대선 #부통령토론 #JD밴스 #팀월즈 #정부지원 #사회보장 #메디케어 #메디케이드 #2024대선,97,27,0,0,10,0,False,False,미국,대선,부통령
1QCPB_2cQwk,전 세계 정치 갈등 확산...10여 개 나라 반정부 시위 / YTN,37,14,0,0,4,0,False,False,세계,정치,갈등
eUaX_Bcn8FE,"""한 달간 뭐하십니까! 제발 부탁드립니다!"" 국회 토론회 와서 헌재 향해 울분 터트린 전한길 강사 (현장영상) / SBS",67,26,0,0,7,0,False,True,제발,국회,토론회
86_lY2UJiR4,[이슈] 의대생 동맹 휴학 와해 수순...의정갈등 출구 보이나?/2025년 3월 30일(일)/KBS,55,23,0,0,10,0,True,False,이슈,의대,동맹
Lr96F6a1xgE,"[현장] '대통령' 호칭 뺐다고 박찬대에 뿔난 권성동 ""윤석열, 윤석열? 듣기 거북...우리도 '이재명'이라고 불러도 돼?"" 분위기 급랭한 원내대표 회동",85,37,0,0,14,0,True,False,윤석열,현장,대통령
LXEx23Bv9nc,국민의힘 권성동 원내대표 현안 관련 브리핑 - [끝까지LIVE] MBC 중계방송 2025년 03월 31일,58,19,0,0,3,0,False,False,국민,권성동,원내대표
5FK7l74a-28,"피해자 모욕한 윤석열 정부, 강제징용 공개토론에서 충격...",33,13,0,0,4,1,False,False,피해자,모욕,윤석열
KjDdBWEZg4s,🔥우희종🔥_윤석열 정부 평가토론❗ Good bye2023❗  Good bye Yoon❗,48,17,5,1,1,0,False,False,우희종,윤석열,정부
oNOFA-50_Eo,의대생 동맹 휴학 와해 수순…의정갈등 출구 보이나? [9시 뉴스] / KBS  2025.03.29.,55,23,0,0,7,0,True,False,의대,동맹,휴학
9Fck3bXhFeg,'다양성 입시정책' 정조준…스탠퍼드·UCLA 조사 (자막뉴스) / SBS,40,18,0,0,5,0,False,False,다양성,입시,정책
bbpOE1RiBOA,서울 땅 아래가 심각하게 위험하다 | 가톨릭관동대학교 박창근 교수 [신과대화],43,17,0,0,3,0,False,False,서울,아래,가톨릭
oyeQj6Hwjyo,"""누군데 비단길?"" 심우정 딸 특혜채용 의혹, 외교부 재공고 왜? 경험도 경력?..의문 증폭 - [핫이슈PLAY] MBC뉴스 2025년 3월 30일",82,32,0,0,11,0,True,False,비단길,우정,특혜
_IIEifQVYfo,"""헌재, 무슨 권한으로 나라 망치죠?""  헌재에 폭발한 박지원",34,15,0,0,4,0,True,False,헌재,무슨,권한
MTwkIQs40_M,“‘심우정 딸’ 채용 특혜가 외교 문제?”...자료 제출 거부하는 외교부에 ‘일침’,46,22,0,0,4,0,True,False,우정,채용,특혜
4OAv-RRmxLo,🇰🇵  Democratic People’s Republic of Korea - Chair of the Delegation addresses UN 78th General Debate,100,19,0,0,1,0,False,False,,,
uy4Wi_1Zxj0,2024 03 31 (생중계) 더불어민주당 명태균 게이트 진상조사단 전체회의 - 국회 본청 원내대표회의실,58,22,0,0,3,0,False,False,생중계,민주당,명태
YboeI8e-sE0,기후 마지노선의 붕괴 위기⚠ 김상욱 교수가 알려주는 지구 온도 상승의 진실과 심각성 | 알쓸별잡,53,23,1,1,1,1,False,False,기후,마지노선,붕괴
Qw1oI5XIHEg,"🇨🇳 China - Vice President Addresses United Nations General Debate, 78th Session | #UNGA",87,16,0,0,4,0,False,False,,,
urOH2oNoCQM,8TH PAY COMMISSION|| NO DA MERGE WITH BASIC PAY || TRUTH REVEALS BY FINANCE MINISTER NIRMALA SHITAR,99,19,0,0,4,0,False,False,,,
O8EuqIhq1cM,2025 03 31 (생중계)  국회 운영위원회 -  전체회의 ( 안건 미정),43,16,0,0,5,0,False,False,생중계,국회,운영
E4Omnx1qGzI,설연휴전 양자토론 최대 고비-공동정부 구체적 검토 2022.1.17 오후5시,42,17,0,0,3,0,False,False,설연휴,양자,토론
yHWU--jtRCw,[손경제] 10조 추경 카드 | 공매도 전면 재개 | 미중 최혜국 갈등 | 20250331(월),53,21,0,0,7,0,False,False,경제,추경,카드
2tSN0sQiLe4,"일상 -  손경민 (with.아이빅밴드, 하니), (햇살콩 일러스트 &캘리)",42,19,0,0,9,0,False,False,일상,경민,아이
h-GVRkHdfIM,"다이소 갔다가 화장실 정리보수하는 일상. 이사한 집에 정붙여가는 브이로그. 짜장떡볶이, 쫀득쿠키",53,23,0,0,3,0,False,False,다이소,화장실,정리
QnyMpf_7S_U,"서투르지만 강한 마음으로☀️: 오피셜히게단디즘 - 일상(日常, Nichijou) [가사/발음/한글 자막/해석]",61,25,1,1,10,0,False,False,마음,오피,셜히게단디즘
1nBk2pX5_4Y,"VLOG • 3월 일상을 찵여오거라🍲 일하고 먹고 놀고🏃🏻‍♀️ 존예봄옷, 행궁동 최애 플레이스 공유 📂🤍",59,24,6,1,1,0,False,False,일상,오거,존예
uapxgo2Bt-U,F.I.A LIVE WORSHIP - 일상 (피아버전) | DAY TO DAY (FIA. ver),54,22,0,0,9,0,False,False,일상,피아,버전
UyxHYaZ_nZ8,"[악보&찬양]  '일상'  (손경민 曲, 하니 찬양)",29,16,0,0,8,0,False,False,찬양,악보,일상
OgdyLN3neIc,"🇺🇸미국일상 | 찐친들도 모르는 이것🤫 | 꾸밈 0% 찐리얼 국제가족좀 보시죠❗️ | 안경집, 코스트코, 샤오롱바오, 깍두기볶음밥, 푸에토리칸라이스, 피자",86,39,2,1,9,0,False,False,미국,일상,꾸밈
i3McGM84ffU,결국 한국에서도 살 수 없게 된 우리 부부.. 제3국을 찾아 떠납니다,38,16,0,0,2,0,False,False,한국,부부,
ADvJpKkT6qY,"일본에서 가장 좋았던 도시, 홀딱 반해버린 오키나와 여행기",32,11,0,0,1,0,False,False,일본,가장,도시
_ZT6EGcmVkc,"일상 드라이브ㅣ벤틀리, 우라칸 에보, 지바겐, 제부도 드라이브, 그랜드 하얏트 서울 뷔페, 아페르 한강",57,22,0,0,5,0,False,False,드라이브,일상,벤틀리
udNAbvvT_8Q,F.I.A - 일상 (손경민/피아버전) | Day To Day (FIA.ver),44,23,0,0,10,0,False,False,일상,경민,피아
Cd5d7yonPq8,일상 (손경민) 쉬운2중창 편곡 by 보컬한빛 | 악보 다운로드 | 하니,44,17,0,0,4,0,False,False,경민,중창,편곡
DRDKb_VBDdM,"일상 - 손경민, 김정희",13,6,0,0,2,0,False,False,일상,경민,김정희
iPeIdGQ8-_M,F.I.A LIVE WORSHIP - 일상 (손경민/피아버전) | Day To Day (FIA.ver),61,25,0,0,10,0,False,False,경민,피아,버전
NlX5i9oZN1I,일상 Another Day,14,3,0,0,0,0,False,False,일상,,
sxZRYUGsgt0,Stray Kids (스트레이 키즈) - Another Day (일상) (Color Coded/Han/Rom/Eng Lyrics),72,24,0,0,10,0,False,False,스트,레이,키즈
hjiit0a1Buw,아무렇지 않은 척할 수 있는 이 강함이 꽤나 중요하나 봐🎈 Official髭男dism - 日常(일상)[한국어 가사/발음/자막],70,28,1,1,7,0,False,False,일상,한국어,가사
UsU7ReQ_JPs,옥지의 퇴사 ~!,9,5,0,0,2,0,False,True,퇴사,,
V-l-8hZeSCw,일상 (쉬운2중창) - 파트연습 (로우파트) | 손경민 | 악보 다운로드,40,19,0,0,7,0,False,False,파트,일상,중창
WDsPrpOcpz0,손경민 - 일상 cover by 주희,20,7,0,0,1,0,False,False,경민,일상,주희
L0e3uFZN1ec,덕후들이 볼링을 치는방법,13,7,0,0,0,0,False,False,덕후,볼링,방법
ugJS4M3345Q,"퇴사했는데 기자 일 계속 하는 이유? | 더 바빠진 일상 VLOG | 부동산 취재, 대학원 준비, 세종 정부 청사, 영어 공부, 책 잘 고르는 방법, 카공, 경제윗미 | 새니",97,40,0,0,10,0,True,False,퇴사,기자,계속
1tQhZ5wKthg,(축도송) 일상 4부 성가합창 - 손경민 성가음반,27,14,0,0,3,0,False,False,성가,축도,일상
0HF4ngbxjFU,이 맛에 택시기사 하지 ㅋㅋ,15,7,0,0,0,0,False,False,택시,기사,
q8WuqNRGUFw,"F.I.A LIVE WORSHIP - 하나님 아버지의 마음 + 일상 (피아버전) / FATHER, WHERE YOUR HEART IS + DAY TO DAY (FIA.ver)",97,34,0,0,12,0,False,False,하나님,아버지,마음
zt0QZjaUVJs,있잖아 꾸웩 빵빵아 꾸웩,13,5,0,0,0,0,False,False,꾸웩,빵빵,
g_orCW-Blx0,군대에서 돌아온 내동생?!!!,16,6,0,0,4,0,True,True,군대,동생,
Znz5fLyJGUs,빵빵이의 할모닝 ~!,11,5,0,0,2,0,False,True,빵빵,이의,모닝
fGEdLB5Dxzg,철통 보안 속 교도소의 일상 | RE:플레이 | 관계자외 출입금지,36,15,0,0,3,0,False,False,철통,보안,교도소
yeTa0ZsTOcY,드디어 가면라이더 입덕 시켰습니다!!!,21,5,0,0,3,1,False,True,가면라이더,입덕,
L8S89BCjQvo,"새벽 6시에 일어나는 한국 시골의 아침일상. 건강 도시락 싸고 냉장고 정리, 냉이 페스토, 간장 새우장 만드는 하루 일과 | 냥숲 vlog",77,29,0,0,4,0,False,False,새벽,한국,시골
juM_qadVY1E,길러준 은혜도 모르고...,14,6,0,0,3,0,False,False,은혜,,
giXg2bzlhcE,롯데리아 알바하는 친구 괴롭히러 갔습니다ㅋㅋ,24,7,0,0,0,0,False,False,롯데리아,알바,친구
wIvHPZK6pro,[세로CCM] 일상 by 박진희,17,7,0,0,2,0,False,False,세로,일상,박진희
a3t1-In20BU,일상이가 군대로 떠났습니다..,16,7,0,0,2,0,False,False,일상,군대,
2pqHlBLOdQg,일상에서 열 받는 순간들!! ㅋㅋㅋㅋ,32,7,0,0,2,0,False,True,일상,,
eqNh39O_Ecs,쩜by쩜 일상 편 모아봤쩜3 [민쩌미]  혈액형이 계속 변하면 생기는 일 | 똥변기 범인은 누구?! |  MBTI별 주말 보내는 법 ENFP vs ISFP vs ESFJ,94,34,0,0,6,0,True,True,일상,모아봤쩜,민쩌미
4G2a1Kwqrsk,흔한일상 씁아저씨 폰숨기기로 다시 돌아왔습니다ㅋㅋㅋㅋ,29,10,0,0,0,0,False,False,일상,아저씨,
gTIUXguJr3M,[SUB] 일상을 바꾸는 주부의 아침 루틴ㅣ오전 살림 루틴ㅣ비타민 폭발 새로운 레몬청 레시피 🍋ㅣ고구마 말랭이 만들기,65,26,1,1,2,0,False,False,루틴,일상,주부
QugxrGaNGUA,"미국 일상 🇺🇸 미국에서 정신 못 차리면 70만원 순삭... 💵 주말동안 영수증 소비내역 함께봐요 ‼️ 장보기, 생활용품, 한식 맛집, 끝없는 고기파티 l 미국일상",91,34,2,1,6,0,False,False,미국,일상,정신
VGP4laO7HRk,빵빵이와 옥지의 끼꼬랜드 ~!,16,9,0,0,2,0,False,True,빵빵,끼꼬,랜드
Dbi6b89JTlc,"소중한 우리의 일상, 어떤 루틴으로 채워갈까요?",26,12,0,0,2,0,True,False,일상,루틴,
z2vr_Qom3k8,빵빵이의 체크인 ~!,11,5,0,0,2,0,False,True,빵빵,이의,체크
183Tzz1htyI,"히어로의 삶, 임영웅 그의 일상을 함께하다.",24,12,0,0,2,0,False,False,히어로,임영웅,일상
ljAXZzdiv44,"일상 (손경민) - 바리톤 김영민, 피아노 이정미",27,12,0,0,4,0,False,False,일상,경민,바리톤
Vm9_bgqa9UQ,"CTS기독교방송 - 주성민 목사의 찬양의기도 ""일상""",29,13,0,0,3,0,False,False,기독교,방송,주성민
Ha_w_ISUvNU,"일상 ☕ (손경민 With 아이빅밴드,하니) ☕ 수어찬양 ☕ 수화찬양 ☕ 거울모드 [수어찬양]",52,24,4,1,5,0,False,False,찬양,수어,일상
i5OYOLyJdU0,인팁걸 걸걸걸의 찐일상과 본업하는 브이로그 (큐엔에이도 있음),34,18,0,0,2,0,False,False,인팁걸,일상,본업
9A9SEMbmE7U,빵빵이의 다이어트 ~!,12,4,0,0,2,0,False,True,빵빵,이의,다이어트
YKdZVEwHGcc,울고만 있을 순 없써,11,5,0,0,0,0,False,False,,,
_7-Z2MDx7YU,빵빵이의 태껀도 ~!,11,5,0,0,2,0,False,True,빵빵,이의,태껀
SiFIoScn2uU,4차원 아기들 일상편 - 병맛더빙,18,9,0,0,1,0,False,False,차원,아기,상편
nXPcUDxXAJo,한국인은 절대 모르는 북한의 리얼 일상생활│북한주민들이 정권에 정뚝떨한 이유?!,44,18,0,0,2,0,True,True,한국인,절대,북한
x1CX8rK2vJM,sub)인스타그램 인기 레시피들로 만들어 먹은 집밥 일상 브이로그,36,13,0,0,1,0,False,False,인스타그램,인기,레시피
Znz5fLyJGUs,빵빵이의 할모닝 ~!,11,5,0,0,2,0,False,True,빵빵,이의,모닝
ob9jWsgoJCI,"매일이 비상계엄? 강자만 살아남는 중국, 황당한 일상 1탄 [한결TV]",39,17,0,0,4,0,True,False,매일,비상계엄,자만
ugR9MOkqK_g,빵빵이와 옥지의 진솔한 대화(물리),19,11,0,0,2,0,False,False,빵빵,대화,물리
wpl6Zp02DLc,고난이도 인생,7,3,0,0,0,0,False,False,난이도,인생,
_nkkfKotgyI,매일매일이 비상계엄 상황?? 강한자만 살아남는 중국 황당한 일상 2탄 [한결TV],45,19,0,0,4,0,True,False,매일,비상계엄,상황
AzqlCpEvSC8,[다큐3분] 건설현장 일상,14,7,0,0,2,0,False,False,다큐,건설,현장
A-Caycc86Kw,F.I.A LIVE WORSHIP -  일상 + 세상을 사는 지혜 + 주품에 (피아버전),49,22,0,0,7,0,False,False,일상,세상,지혜
LefjUsenpFU,일상으로의 초대 (우리 동네 음악대장) (Bonus Track),35,13,0,0,4,0,False,False,일상,초대,동네
OoTL-zzaBsc,옥지의 성형 ~!,9,5,0,0,2,0,False,True,성형,,
1METGnvU4L0,김정은 피꺼솟하게 하는  MZ세대 리얼 일상│북한 MZ 세대 특징,36,13,0,0,0,0,False,False,세대,김정은,피꺼솟
52evi_knQZQ,매일 놀고 있는 초등학생 VS 시험 공부하는 중학생의 일상을 비교 합니다 ㅋㅋ 얼마나 다를까요?｜클레버TV,59,23,0,0,1,0,True,False,매일,초등학생,시험
6q8H8aVyRZk,일상 - 손경민 (cover by 안동선) | ENG SUB,37,12,0,0,4,0,False,False,경민,안동선,
QUtDXT5UD_8,초등학생 vs 중학생의 아침일상 비교! 학교 갈 준비하는 브이로그 얼마나 다를까요? 같이 준비해요｜클레버TV,60,25,0,0,2,0,True,True,준비,초등학생,중학생
P1fPjJkD17s,"미국 일상 🇺🇸 정말 다 정리했습니다 ‼️ 소갈비구이, 김치굴전, 된장찌개, 불고기 l 2층집 정리, 팬트리 정리 l 미국일상",70,28,1,1,4,0,False,False,정리,미국,일상
KelwkRHOqf0,"ENG│이사가기 전 일산 맛집투어하는 자취일상. 냉장고 열심히 비우기, 이 집에서 마지막 브이로그",54,24,0,0,2,0,False,False,가기,일산,맛집
rTZkfvLiyU4,가온이 두상교정 헬멧 꾸미기!ㅋㅋㅋㅋ,20,8,0,0,1,0,False,True,가온,두상,교정
ZaY1zWwr57I,Vlog | 결혼을 합니다..ㅋ | 나의 결혼관 | 요즘의 고민 | 청첩장 모임 | 일주일 일상,53,22,0,0,7,0,False,False,결혼,요즘,고민
6ItsLBtAnII,감사합니다.. 치매부부의 일상,16,6,0,0,2,0,False,False,치매,부부,일상
X7rGiv-lgKk,[일상] 아빠 안잔다,11,6,0,0,2,0,False,False,일상,아빠,
WpT7PCQuE1w,VLOG | 일상 브이로그. 따스한 빛을 담아. 아이폰6s xs 비교. 올드아이폰. 빈티지감성. 서울 카페 추천. 봄코디. 20대 30대 자켓 추천. 가디건 추천. 오니기리 카페,99,43,0,0,10,0,False,False,추천,아이폰,카페
qwF33bPdmYU,일상으로의 초대 (Radio Mix),20,7,0,0,2,0,False,False,일상,초대,
BKp34Ho-Ek0,🇺🇸미국일상 | 아침부터 한식 먹으며 좋아죽는 미국남자 | 웃음바이러스 드립니다🤗,45,17,1,1,2,0,False,False,미국,일상,아침
4Obaz5JDy9A,일상 - 손경민 drum cover Alive Drum,30,8,0,0,1,0,False,False,일상,경민,
nrjTJXNDW7Y,3월 외출 모음.zip | 찐친 만나는 일상 브이로그🔥,30,13,1,1,2,0,False,False,외출,모음,일상
VtU_yAXyDmo,"ENG│이케아 갔다가 주방용품 조립하는 자취일상. 1인 가구의 주방용품 정리법, 불닭 카레우동. 원팬토스트",59,25,0,0,3,0,False,False,주방용품,이케아,조립
MreEPAA6b80,"ENG│이사 앞두고 부산 여행가는 자취일상. 4년만의 여행, 광안리와 해운대 맛집과 소품샵 투어. 뚜벅이 여행",61,27,0,0,3,0,False,False,여행,이사,부산
MorC3Q5E69w,[전참시] ※최초 공개※ 아이브 (IVE)의 숙소 생활🏚 무대 밖에서는 영락없는 고딩💗ㅣ#아이브 #숙소 MBC220409방송,69,30,2,1,6,1,False,False,아이브,최초,공개
SgFKYEq680o,17개월 박채유의 집콕 일상🏠😆,17,7,2,1,0,0,False,False,개월,박채,유의
uK8QGYPt4v4,김기태 - 일상으로의 초대 [불후의 명곡2 전설을 노래하다/Immortal Songs 2] | KBS 241012 방송,66,23,0,0,5,0,False,False,김기태,일상,초대
mSdUKMQgdxA,일상 / 유빌라테 중창,12,6,0,0,1,0,False,False,일상,빌라,중창
mYl6apLW1oA,ㅇㅏ니 나도 사기 당한 거라니까!!!!!!! (당하기만 하는 일상),37,13,0,0,9,0,False,True,사기,당한,일상
cJW_gYaE5aA,[vlog] 찐친들만 만나는 편안한 일상 〃'ᴗ'〃,28,15,0,0,4,0,False,False,일상,,
DtU9vgBgRsg,"브이로그 | 포근한 봄날, 반찬 만들기와 데이트로 힐링한 일상 (감성은 실패했지만 나름대로 낭만 있어)",57,23,0,0,4,0,False,False,봄날,반찬,만들기
qLIwDaUt7AI,"미니멀리즘 도전하는 부부 일상 / 자꾸 카레만 만드는 유자씨 / 고기동 데이트, 고기리 막국수 / 말이 늘어서 귀여운 27개월",70,27,0,0,4,0,False,False,미니멀리즘,도전,부부
f4cg38L6Qtk,(SUB) 일상의 작업실 EP.7 유시민 ㅣ유시민 작가님의 🎹플레이리스트🎹에 걸그룹이??,49,23,2,1,5,0,True,False,유시민,일상,작업실
